svId	clusterId	clusterReason	fragileSiteStart	fragileSiteEnd	isFoldback	lineTypeStart	lineTypeEnd	ploidyMin	ploidyMax	geneStart	geneEnd	replicationTimingStart	replicationTimingEnd	localTopologyIdStart	localTopologyIdEnd	localTopologyStart	localTopologyEnd	localTICountStart	localTICountEnd
195	228		false	false	false	None	None	-0.0844	1.6161			0.5146	0.5146	0	0	DSB	DSB	0	0
196	229		false	false	true	None	None	0.2807	0.8355	YTHDF3	YTHDF3	0.4545	0.4550	0	0	FOLDBACK	FOLDBACK	0	0
197	230		false	false	false	None	None	0.7780	1.2762			0.4277	0.4217	0	1	ISOLATED_BE	ISOLATED_BE	0	0
198	231		false	false	false	None	None	-0.0866	1.8496	JPH1	JPH1	0.4819	0.4819	0	0	DSB	DSB	0	0
199	232		false	false	false	None	None	0.2273	2.2096			0.3668	0.3670	0	0	DSB	DSB	0	0
200	233		false	false	false	None	None	0.0527	1.9609			0.4475	0.4476	0	0	DSB	DSB	0	0
201	234		false	false	false	None	None	0.2405	2.2393			0.1138	0.1138	0	0	DSB	DSB	0	0
202	235	Prox_205	false	false	false	None	None	0.0250	2.1996			0.6013	0.6017	0	0	ISOLATED_BE	ISOLATED_BE	1	1
203	290	Prox_204	false	false	false	None	None	0.7772	1.1844			0.5931	0.6037	0	1	ISOLATED_BE	ISOLATED_BE	0	0
204	291	Prox_203	false	false	false	None	None	0.7683	1.1825			0.5114	0.6048	0	1	ISOLATED_BE	ISOLATED_BE	0	0
205	235	Prox_202	false	false	false	None	None	0.7299	1.4001			0.6013	0.7391	0	1	ISOLATED_BE	ISOLATED_BE	1	0
206	238		false	false	false	None	None	0.0061	2.0315	RP11-44N12.2	RP11-44N12.2	0.7313	0.7313	0	0	DSB	DSB	0	0
207	239	Prox_208	false	false	false	None	None	0.0222	1.9600			0.1807	0.1778	0	1	DSB	DSB	0	0
208	239	Prox_207	false	false	false	None	None	0.0869	2.0230			0.1807	0.1778	0	1	DSB	DSB	0	0
209	292	Prox_210	false	false	false	None	None	0.1337	2.2033	RP11-1101K5.1	RP11-1101K5.1	0.1664	0.1664	0	0	DSB	DSB	0	0
210	293	Prox_209	false	false	false	None	None	0.3098	1.3841	RP11-1101K5.1	RP11-1101K5.1	0.1664	0.1664	0	0	DSB	DSB	0	0
211	241		false	false	false	None	None	-0.0481	1.8968	RP11-393K19.1	RP11-393K19.1	0.5696	0.5696	0	0	DSB	DSB	0	0
212	242		false	false	false	None	None	0.9061	2.9873	TRPS1	TRPS1	0.2180	0.2180	0	0	DSB	DSB	0	0
213	243		false	false	false	None	None	0.2765	2.3157	EIF3H	EIF3H	0.5649	0.5658	0	0	DSB	DSB	0	0
214	244		false	false	false	None	None	0.7076	1.3224			0.5675	0.6469	0	1	ISOLATED_BE	ISOLATED_BE	0	0
215	245		false	false	false	None	None	0.1872	3.1328			0.3319	0.3319	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
216	246		false	false	false	None	None	0.8091	1.3935	RP11-30J20.1	RP11-30J20.1	0.1593	0.1606	0	1	ISOLATED_BE	ISOLATED_BE	0	0
219	251		false	false	false	None	None	0.7583	1.1325	RP11-555J4.3	RP11-555J4.3	0.6026	0.5691	0	1	ISOLATED_BE	ISOLATED_BE	0	0
220	252		false	false	false	None	None	-0.2013	0.2233			0.7371	0.0000	0	-1	ISOLATED_BE		0	0
221	253		false	false	false	None	None	-0.0801	0.4300	PCSK5	PCSK5	0.3975	0.4045	0	1	ISOLATED_BE	ISOLATED_BE	0	0
222	254		false	false	false	None	None	0.8246	1.1971	SPIN1	SPIN1	0.6534	0.6642	0	1	ISOLATED_BE	ISOLATED_BE	0	0
223	255		false	false	false	None	None	0.6860	1.1871	PTPN3	PTPN3	0.5752	0.5518	0	1	ISOLATED_BE	ISOLATED_BE	0	0
224	256		false	false	false	None	None	0.2104	1.9124	TTLL11;TTLL11-IT1	TTLL11;TTLL11-IT1	0.4746	0.4746	0	0	DSB	DSB	0	0
225	257		false	false	false	None	None	0.3250	2.0652	AK8	AK8	0.5470	0.5470	0	0	DSB	DSB	0	0
226	258		false	false	false	None	None	0.9194	1.3570	VAV2	VAV2	0.6550	0.6613	0	1	ISOLATED_BE	ISOLATED_BE	0	0
228	259		false	false	false	None	None	0.2647	1.9635	TRAF2;MIR4479	TRAF2;MIR4479	0.7714	0.7714	0	0	DSB	DSB	0	0
229	260		false	false	false	None	None	-0.1666	0.2806	EHMT1	EHMT1	0.6823	0.0000	0	-1	ISOLATED_BE		0	0
230	275		false	false	false	None	None	0.0237	1.7359	PLXDC2;RP11-575A19.2	PLXDC2;RP11-575A19.2	0.1327	0.1327	0	0	DSB	DSB	0	0
231	277		true	true	false	None	None	0.8336	1.1024	PRKG1	PRKG1	0.3503	0.3616	0	1	ISOLATED_BE	ISOLATED_BE	0	0
232	276		true	true	false	None	None	0.8665	1.1948	PRKG1	PRKG1	0.3164	0.3507	0	1	ISOLATED_BE	ISOLATED_BE	0	0
233	278		false	false	false	None	None	0.1023	1.7701	RP11-227H15.4;HKDC1	RP11-227H15.4;HKDC1	0.7521	0.7521	0	0	DSB	DSB	0	0
235	279		false	false	false	None	None	-0.1060	1.5861			0.1844	0.1844	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
236	280	Prox_237	false	false	false	None	None	0.3934	1.1281			0.5754	0.5815	0	0	DSB	DSB	1	1
237	280	Prox_236	false	false	false	None	None	0.3788	1.1338			0.5778	0.5840	0	0	DSB	DSB	1	1
238	281	Prox_239	false	false	false	None	None	0.5971	1.2780			0.2004	0.1985	0	1	ISOLATED_BE	COMPLEX_OTHER	0	0
239	281	Prox_238	false	false	false	None	None	0.5579	2.2326			0.1985	0.1981	1	1	COMPLEX_OTHER	COMPLEX_OTHER	0	0
240	5		false	false	false	None	None	0.8257	1.3735			0.6068	0.6001	0	1	ISOLATED_BE	ISOLATED_BE	0	0
241	6		false	false	false	None	None	0.0445	1.7991	PRR5L	PRR5L	0.6945	0.6945	0	0	DSB	DSB	0	0
242	7		false	false	false	None	None	-0.0432	1.6736			0.1239	0.1239	0	0	DSB	DSB	0	0
243	8		false	false	false	None	None	0.8367	1.1970			0.5191	0.5637	0	1	ISOLATED_BE	ISOLATED_BE	0	0
244	9		false	false	false	None	None	0.0969	2.1768			0.1521	0.1521	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
247	10	Prox_248	false	false	false	None	None	0.6682	1.4219			0.6265	0.6302	0	0	DSB	DSB	1	1
248	10	Prox_247	false	false	false	None	None	0.5912	1.4636			0.6295	0.6316	0	0	DSB	DSB	1	1
249	13		false	false	false	None	None	0.6975	1.2563	GRIN2B	GRIN2B	0.3668	0.3621	0	1	ISOLATED_BE	ISOLATED_BE	0	0
250	14		false	false	false	None	None	0.8589	1.2045	PDE3A	PDE3A	0.7211	0.6537	0	1	ISOLATED_BE	ISOLATED_BE	0	0
251	45	Prox_252	false	false	false	None	None	61.4404	115.7541	PMF1-BGLAP;PMF1	PMF1-BGLAP;PMF1	0.7702	0.3765	1	0	TI_ONLY	DSB	1	0
252	45	Prox_251	false	false	false	None	None	27.8834	108.9766			0.3765	0.0000	0	-1	DSB		0	0
253	16	Prox_254	false	false	false	None	None	0.2637	1.9253			0.6274	0.7302	1	0	DSB	DSB	0	0
254	16	Prox_253	false	false	false	None	None	0.1971	1.8670			0.6274	0.7302	1	0	DSB	DSB	0	0
255	17		false	false	false	None	None	0.8535	1.2020	PPFIA2	PPFIA2	0.3396	0.3427	0	1	ISOLATED_BE	ISOLATED_BE	0	0
256	18		false	false	false	None	None	-0.1826	0.2686	PPFIA2	PPFIA2	0.2709	0.0000	0	-1	ISOLATED_BE		0	0
257	19		false	false	false	None	None	0.8456	1.1977	ANKS1B	ANKS1B	0.1373	0.1516	0	1	ISOLATED_BE	ISOLATED_BE	0	0
258	21		false	false	false	None	None	-0.1284	1.7352	LRRC43	LRRC43	0.7245	0.7245	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
259	22		false	false	false	None	None	0.2218	2.4097			0.1829	0.1829	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
260	23	Prox_261	false	false	false	None	None	0.0000	0.0800	AL161626.1	AL161626.1	0.3681	0.2723	3	0	ISOLATED_BE	SAME_ORIENT	0	0
261	23	Prox_260	false	false	false	None	None	6.3646	19.7631	HFM1	HFM1	0.5953	0.2723	1	0	COMPLEX_OTHER	SAME_ORIENT	0	0
262	24		false	false	false	None	None	0.6936	1.2026	TMEM132D;RP11-572C21.1	TMEM132D;RP11-572C21.1	0.3617	0.3686	0	1	ISOLATED_BE	ISOLATED_BE	0	0
264	25		false	false	false	None	None	0.7525	1.1904	RP11-172E9.2	RP11-172E9.2	0.4887	0.4920	0	1	ISOLATED_BE	ISOLATED_BE	0	0
265	26		false	false	false	None	None	0.8135	1.1487	LINC00459;RPL32P28	LINC00459;RPL32P28	0.2899	0.2956	0	1	ISOLATED_BE	ISOLATED_BE	0	0
266	27		false	false	false	None	None	0.7958	1.1841	LINC00355	LINC00355	0.3157	0.3152	0	1	ISOLATED_BE	ISOLATED_BE	0	0
267	28		false	false	false	None	None	-0.2120	1.4180			0.3826	0.3826	0	0	DSB	DSB	0	0
268	30		false	false	false	None	None	0.8744	1.2827			0.3131	0.3085	0	1	ISOLATED_BE	ISOLATED_BE	0	0
269	0		false	false	false	None	None	-0.0167	0.3048	ITGBL1	ITGBL1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
270	31		false	false	false	None	None	0.3604	2.6902			0.7659	0.7659	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
271	32		true	true	false	None	None	0.0049	1.6950	GPHN	GPHN	0.5244	0.5244	0	0	DSB	DSB	0	0
272	20	Prox_273	false	false	false	None	None	-0.1557	1.4905	CUX2;AC002979.1	CUX2;AC002979.1	0.6721	0.6775	0	1	TI_ONLY	DSB	1	0
273	20	Prox_272	false	false	false	None	None	-0.1377	1.5244	CUX2;AC002979.1	CUX2;AC002979.1	0.6734	0.6775	0	1	TI_ONLY	DSB	1	0
274	33		false	false	false	None	None	1.7688	2.1136	IFT43	IFT43	0.6469	0.5869	0	1	ISOLATED_BE	ISOLATED_BE	0	0
276	34		false	false	false	None	None	0.3207	2.7062			0.2201	0.2201	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
278	35		false	false	false	None	None	0.8570	1.1879	TCF12	TCF12	0.6617	0.5454	0	1	ISOLATED_BE	ISOLATED_BE	0	0
279	36		false	false	false	None	None	0.8305	1.1955	IGF1R	IGF1R	0.6606	0.6700	0	1	ISOLATED_BE	ISOLATED_BE	0	0
280	37		false	false	false	None	None	-0.0031	1.6601	RP11-654A16.3;PGPEP1L	RP11-654A16.3;PGPEP1L	0.7502	0.7502	0	0	DSB	DSB	0	0
281	38		false	false	false	None	None	0.0695	2.0636	DNASE1;TRAP1;AC006111.1	DNASE1;TRAP1;AC006111.1	0.7769	0.7769	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
282	40	Prox_75	false	false	false	None	None	0.7449	1.1436	PLCL1	PLCL1	0.4779	0.0819	0	4	DSB	ISOLATED_BE	0	0
283	39		false	false	false	None	None	0.8610	1.1511	RP11-420N3.2;RBFOX1	RP11-420N3.2;RBFOX1	0.0806	0.0883	0	1	ISOLATED_BE	ISOLATED_BE	0	0
285	41	Prox_297	false	false	false	None	None	-0.6220	2.2760	PDXDC1;NPIPP1;RP11-1186N24.5;PKD1P6	PDXDC1;NPIPP1;RP11-1186N24.5;PKD1P6	0.6893	0.0000	0	-1	DSB		0	0
286	42		false	false	false	None	None	0.3403	2.1385	PRKCB	PRKCB	0.6517	0.6517	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
287	43		false	false	false	None	None	0.7678	1.1842	SNX29P2;RP11-231C14.6	SNX29P2;RP11-231C14.6	0.7062	0.0000	0	-1	ISOLATED_BE		0	0
288	45	Prox_324	false	false	false	None	None	0.0732	0.4917			0.5140	0.3041	10	6	ISOLATED_BE	COMPLEX_OTHER	0	0
289	45	Prox_288;MajorAP_137	false	false	false	None	None	-0.3402	0.4557	ANKRD30BL;RNA5-8SP5;MIR663B;CDC27P1	ANKRD30BL;RNA5-8SP5;MIR663B;CDC27P1	0.3698	0.3025	2	6	ISOLATED_BE	COMPLEX_OTHER	0	0
290	45	Prox_308	false	false	false	None	None	-0.1313	4.8913	PHKB;RNA5SP425	PHKB;RNA5SP425	0.3474	0.0000	7	-1	DSB		0	0
291	46		false	false	false	None	None	0.7266	1.5862	ZNF423	ZNF423	0.2552	0.2565	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
292	47	Prox_293	false	false	false	None	None	0.4806	1.5328			0.1596	0.0915	0	1	DSB	TI_ONLY	0	1
293	47	Prox_292	false	false	false	None	None	0.5113	1.5759			0.1603	0.0915	0	1	DSB	TI_ONLY	0	1
294	48		false	false	false	None	None	0.8153	1.1483			0.0713	0.0775	0	1	ISOLATED_BE	ISOLATED_BE	0	0
295	49		false	false	false	None	None	0.3369	2.0366			0.6836	0.6836	0	0	DSB	DSB	0	0
296	50		true	true	false	None	None	0.9142	1.2336	WWOX	WWOX	0.1397	0.1746	0	1	ISOLATED_BE	ISOLATED_BE	0	0
297	41	Prox_285	false	false	false	None	None	0.0635	1.9290	PDXDC1;PKD1P6	PDXDC1;PKD1P6	0.6893	0.6740	0	1	DSB	DSB	0	0
298	41	Prox_297	false	false	false	None	None	-0.0822	1.9606	MBTPS1	MBTPS1	0.6740	0.0000	1	-1	DSB		0	0
299	51		false	false	false	None	None	0.8563	1.2033	C16orf95	C16orf95	0.6679	0.7242	0	1	ISOLATED_BE	ISOLATED_BE	0	0
300	52		false	false	false	None	None	-0.1846	0.2466	RP11-192H23.4;UNC119;PIGS	RP11-192H23.4;UNC119;PIGS	0.7637	0.0000	0	-1	ISOLATED_BE		0	0
301	53		false	false	false	None	None	-0.2234	1.3542	NLE1;UNC45B	NLE1;UNC45B	0.6746	0.6746	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
303	54		false	false	false	None	None	0.2084	1.9010			0.3558	0.3558	0	0	DSB	DSB	0	0
304	55		false	false	false	None	None	0.8131	1.2863	LPO	LPO	0.5452	0.5605	0	1	ISOLATED_BE	ISOLATED_BE	0	0
305	56		false	false	false	None	None	0.2635	2.0284			0.1515	0.1515	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
306	57		false	false	false	None	None	0.1912	1.8453			0.5284	0.5284	0	0	DSB	DSB	0	0
307	58		false	false	false	None	None	-0.1422	1.4688	KDM4B	KDM4B	0.7381	0.7381	0	0	DSB	DSB	0	0
308	45	Prox_290	false	false	false	None	None	0.7026	3.0739	PHKB;RNA5SP425	PHKB;RNA5SP425	0.3474	0.6982	7	8	DSB	TI_ONLY	0	1
309	45	Prox_308	false	false	false	None	None	-0.0718	1.9741			0.3714	0.6982	3	8	SAME_ORIENT	TI_ONLY	0	1
310	59		false	false	false	None	None	0.7963	1.2195	SAE1	SAE1	0.7852	0.7848	0	1	ISOLATED_BE	ISOLATED_BE	0	0
311	29	Prox_312	false	false	false	None	None	0.2091	1.8374			0.5210	0.6584	0	1	DSB	DSB	0	0
312	29	Prox_311	false	false	false	None	None	0.1401	1.7835			0.5210	0.6584	0	1	DSB	DSB	0	0
313	261		false	false	false	None	None	0.0285	2.9062	PLCB1	PLCB1	0.1134	0.1134	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
314	263		true	true	false	None	None	0.7045	1.2639	MACROD2	MACROD2	0.5266	0.5281	0	1	ISOLATED_BE	ISOLATED_BE	0	0
315	268	MajorAP_318	true	true	false	None	None	0.8025	1.3565	MACROD2	MACROD2	0.5016	0.5105	0	1	ISOLATED_BE	ISOLATED_BE	0	0
316	264		true	true	false	None	None	0.5729	1.3246	MACROD2	MACROD2	0.5112	0.5154	0	1	ISOLATED_BE	ISOLATED_BE	0	0
317	268	TiPloidyMatch_319	true	true	false	None	None	0.7919	1.1454	MACROD2	MACROD2	0.5396	0.5182	3	4	ISOLATED_BE	ISOLATED_BE	0	0
318	268	HomLoss_319;MajorAP_315	true	true	false	None	None	0.7486	1.2256	MACROD2;RPS10P2	MACROD2;RPS10P2	0.5367	0.4824	2	6	ISOLATED_BE	ISOLATED_BE	0	0
319	268	HomLoss_318;TiPloidyMatch_317	true	true	false	None	None	0.7906	1.1406	MACROD2	MACROD2	0.4940	0.4575	5	8	ISOLATED_BE	ISOLATED_BE	0	0
320	268	HomLoss_319	true	true	false	None	None	0.8074	1.1954	MACROD2	MACROD2	0.4768	0.4338	7	9	ISOLATED_BE	ISOLATED_BE	0	0
321	270		true	true	false	None	None	0.7808	1.1400	MACROD2;RNA5SP475	MACROD2;RNA5SP475	0.3993	0.3790	0	1	ISOLATED_BE	ISOLATED_BE	0	0
322	295	TiPloidyMatch_323	true	true	false	None	None	0.8251	1.3167	MACROD2;RPS10P2	MACROD2;RPS10P2	0.5382	0.3406	0	1	ISOLATED_BE	ISOLATED_BE	0	0
323	294	TiPloidyMatch_322	false	false	false	None	None	0.8142	1.2947	RALGAPA2	RALGAPA2	0.4712	0.5700	0	1	ISOLATED_BE	ISOLATED_BE	0	0
324	45	Prox_288	false	false	false	None	None	-0.5417	0.7259	LINC00273;AC136932.1;RNA5-8SP2	LINC00273;AC136932.1;RNA5-8SP2	0.3064	0.2951	6	9	COMPLEX_OTHER	SAME_ORIENT	0	0
325	45	Prox_251	false	false	false	None	None	55.9568	107.1697	PMF1-BGLAP;PMF1	PMF1-BGLAP;PMF1	0.7701	0.2958	1	9	TI_ONLY	SAME_ORIENT	1	0
326	272	Foldback_329;StradFBs_327	false	false	true	None	None	0.6580	1.6879			0.7697	0.7574	1	1	FOLDBACK	FOLDBACK	0	0
327	272	StradFBs_326	false	false	false	None	None	0.7114	2.1797	KIAA1755	KIAA1755	0.7497	0.0000	2	-1	ISOLATED_BE		0	0
328	139	Prox_143	false	false	false	Known	None	-0.2371	0.6045	MYLK	MYLK	0.4970	0.1223	0	2	COMPLEX_LINE	ISOLATED_BE	0	0
329	272	Foldback_326;TiPloidyMatch_330	false	false	true	None	None	0.4309	1.4630	RP5-1043L13.1	RP5-1043L13.1	0.2214	0.2048	3	3	FOLDBACK	FOLDBACK	0	0
330	272	TiPloidyMatch_329	false	false	false	None	None	0.7043	1.2766	AC108697.1	AC108697.1	0.4228	0.1897	0	4	ISOLATED_BE	ISOLATED_BE	0	0
331	282		false	false	false	None	None	0.8926	1.1809			0.4054	0.4026	0	1	ISOLATED_BE	ISOLATED_BE	0	0
332	11	TiPloidyMatch_333	false	false	false	None	None	0.6761	1.3019	ASCC2	ASCC2	0.7734	0.0000	0	-1	ISOLATED_BE		0	0
333	11	TiPloidyMatch_332	false	false	true	None	None	0.8335	1.1857			0.7581	0.7572	1	1	FOLDBACK	FOLDBACK	0	0
334	247		false	false	false	None	None	0.2281	1.7757	GTPBP6	GTPBP6	0.5858	0.5861	0	0	DSB	DSB	0	0
335	248		false	false	false	None	None	0.7977	1.2257	KAL1	KAL1	0.4521	0.4531	0	1	ISOLATED_BE	ISOLATED_BE	0	0
336	1		false	false	false	None	None	-0.1237	0.2178			0.0000	0.0000	0	1	ISOLATED_BE	ISOLATED_BE	0	0
337	249		false	false	false	None	None	0.1767	1.8845			0.4441	0.4441	0	0	DSB	DSB	0	0
338	250		false	false	false	None	None	0.8167	1.1790			0.2920	0.2976	0	1	ISOLATED_BE	ISOLATED_BE	0	0
339	23	Prox_261	false	false	false	None	None	-0.6285	0.6629	HFM1	HFM1	0.5953	0.2824	1	2	COMPLEX_OTHER	ISOLATED_BE	0	0
342	4		false	false	false	None	None	-0.6043	0.6820			0.0000	0.0000	1	0	ISOLATED_BE	ISOLATED_BE	0	0
