svId	clusterId	clusterReason	fragileSiteStart	fragileSiteEnd	isFoldback	lineTypeStart	lineTypeEnd	ploidyMin	ploidyMax	geneStart	geneEnd	replicationTimingStart	replicationTimingEnd	localTopologyIdStart	localTopologyIdEnd	localTopologyStart	localTopologyEnd	localTICountStart	localTICountEnd
460	1264		false	false	false	None	None	0.9909	1.8891	ZPLD1	ZPLD1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
461	1405		false	false	false	None	None	1.5044	2.4556			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
462	359		false	false	false	None	None	1.2293	2.1107	RP11-702L6.4	RP11-702L6.4	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
463	1385		false	false	false	None	None	1.3026	2.1774	NAA50;RP11-271C24.3;ATP6V1A	NAA50;RP11-271C24.3;ATP6V1A	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
464	908		false	false	false	None	None	1.3827	2.2773	GRAMD1C	GRAMD1C	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
465	1308		true	false	false	None	None	0.4112	1.4288	LSAMP;LINC00903	LSAMP;LINC00903	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
466	926		false	false	false	None	None	0.6509	1.6691	IGSF11	IGSF11	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
467	869		false	false	false	None	None	1.2597	2.1203	POLQ	POLQ	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
468	1371		false	false	false	None	None	1.0203	1.8197	FBXO40	FBXO40	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
469	1888		false	false	false	None	None	0.6581	1.6619			0.4337	0.0000	0	-1	ISOLATED_BE		0	0
470	1889		false	false	false	None	None	1.2481	2.2519	KALRN	KALRN	0.5135	0.0000	0	-1	ISOLATED_BE		0	0
471	1890		false	false	false	None	None	0.5981	1.2419			0.7166	0.0000	0	-1	ISOLATED_BE		0	0
472	489		false	false	false	None	None	1.7729	2.7071			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
473	1042		false	false	false	None	None	1.9075	2.8525	C3orf27	C3orf27	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
474	407		false	false	false	None	None	0.9827	1.6973	RAB7A	RAB7A	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
475	117		false	false	false	None	None	0.9446	1.6554	RAB43;ISY1-RAB43	RAB43;ISY1-RAB43	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
476	945		false	false	false	None	None	1.6379	2.5221	H1FX-AS1	H1FX-AS1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
477	1260		false	false	false	None	None	1.2225	2.0975	PLXND1	PLXND1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
478	1891		false	false	false	None	None	1.6009	2.5591			0.6703	0.0000	0	-1	ISOLATED_BE		0	0
479	306		false	false	false	None	None	0.5884	1.5316	CPNE4	CPNE4	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
480	1164		false	false	false	None	None	0.9542	1.9858	NPHP3-AS1	NPHP3-AS1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
481	85		false	false	false	None	None	1.5411	2.5989	BFSP2;RP11-503I22.2	BFSP2;RP11-503I22.2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
482	951		false	false	false	None	None	1.5632	2.6368	TFP1	TFP1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
483	1892		false	false	false	None	None	0.7532	1.8268	RAB6B	RAB6B	0.6476	0.0000	0	-1	ISOLATED_BE		0	0
484	402		false	false	false	None	None	1.3048	2.4552			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
485	1348		false	false	false	None	None	0.8404	2.0396			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
486	1893		false	false	false	None	None	1.0289	1.9111	PPP2R3A	PPP2R3A	0.6495	0.0000	0	-1	ISOLATED_BE		0	0
487	1894	MajorAP_488	false	false	false	None	None	1.6937	2.6863			0.6492	0.0000	0	-1	ISOLATED_BE		0	0
488	1894	MajorAP_487	false	false	false	None	None	2.3639	3.4961	A4GNT	A4GNT	0.7066	0.0000	1	-1	ISOLATED_BE		0	0
489	1215		false	false	false	None	None	1.5984	2.5216	ARMC8	ARMC8	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
490	953		false	false	false	None	None	1.5242	2.3758	CEP70	CEP70	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
491	1896		false	false	false	None	None	0.8425	1.2975	PIK3CB	PIK3CB	0.6923	0.0000	0	-1	ISOLATED_BE		0	0
492	1897		false	false	false	None	None	2.8640	3.8160			0.7013	0.0000	0	-1	ISOLATED_BE		0	0
493	124		false	false	false	None	None	0.7277	1.8923	NMNAT3	NMNAT3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
494	914		false	false	false	None	None	0.4938	1.6662			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
495	1057		false	false	false	None	None	1.1389	2.0811	RP11-438D8.2	RP11-438D8.2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
496	445		false	false	false	None	None	1.2162	2.1438	U2SURP	U2SURP	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
497	1223		false	false	false	None	None	0.3370	1.2890	RP11-274H2.2;RP11-274H2.3	RP11-274H2.2;RP11-274H2.3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
498	1399		false	false	false	None	None	0.3335	1.2845			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
499	1898		false	false	false	None	None	0.2636	1.2084	RP11-501O2.5	RP11-501O2.5	0.3032	0.0000	0	-1	ISOLATED_BE		0	0
500	1252		false	false	false	None	None	0.5874	1.3766	HLTF	HLTF	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
501	1003		false	false	false	None	None	0.7779	1.6221	ANKUB1;RNF13	ANKUB1;RNF13	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
502	1025		false	false	false	None	None	0.9556	1.8044			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
503	1222		false	false	false	None	None	0.7683	1.5717	SIAH2	SIAH2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
504	198		false	false	false	None	None	1.2302	2.0498			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
505	385		false	false	false	None	None	1.4894	2.3706	RN7SL300P	RN7SL300P	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
506	1116		false	false	false	None	None	1.1367	2.0033	PLCH1	PLCH1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
507	760		false	false	false	None	None	1.1634	2.0366			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
508	254		false	false	false	None	None	0.3183	1.3717	C3orf55	C3orf55	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
509	873		false	false	false	None	None	0.8333	1.8867	RP11-290K4.2	RP11-290K4.2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
510	259		false	false	false	None	None	0.6102	1.5898	MFSD1	MFSD1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
511	647		false	false	false	None	None	0.5114	1.4886	IQCJ-SCHIP1	IQCJ-SCHIP1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
512	125		false	false	false	None	None	0.6001	1.5799			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
513	332		false	false	false	None	None	0.5327	1.5073	WDR49	WDR49	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
514	1899	LOH_515	false	false	false	None	None	1.8472	2.6528	PHC3	PHC3	0.7319	0.0000	0	-1	ISOLATED_BE		0	0
515	1899	LOH_514	false	false	false	None	None	2.3906	3.3294	RP11-469J4.3	RP11-469J4.3	0.7297	0.0000	1	-1	ISOLATED_BE		0	0
516	605		false	false	false	None	None	0.6838	1.6162	CLDN11	CLDN11	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
517	348		false	false	false	None	None	0.4588	1.2952	ECT2;RNU4-4P	ECT2;RNU4-4P	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
518	1901		false	false	false	None	None	1.8384	2.7216	TBL1XR1	TBL1XR1	0.5459	0.0000	0	-1	ISOLATED_BE		0	0
519	1902		false	false	false	None	None	0.8669	1.5131	RP11-706D8.3	RP11-706D8.3	0.6279	0.0000	0	-1	ISOLATED_BE		0	0
520	1257		false	false	false	None	None	0.8262	1.7538	LINC00578;RP11-114M1.2;SNORA18	LINC00578;RP11-114M1.2;SNORA18	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
521	1040		false	false	false	None	None	0.8513	1.7487			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
522	1903		false	false	false	None	None	1.0036	1.9364	PEX5L	PEX5L	0.5208	0.0000	0	-1	ISOLATED_BE		0	0
523	162		false	false	false	None	None	1.6032	2.6168	CCDC39;FXR1	CCDC39;FXR1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
524	184		false	false	false	None	None	1.2935	2.2265	FXR1	FXR1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
525	1052		false	false	false	None	None	1.3550	2.2450	SOX2-OT	SOX2-OT	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
526	670		false	false	false	None	None	1.1860	2.0340			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
527	830		false	false	false	None	None	0.8094	1.6306			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
528	850		false	false	false	None	None	0.5415	1.3105			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
529	1261		false	false	false	None	None	1.1155	1.8845	EHHADH	EHHADH	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
530	1044		false	false	false	None	None	1.4254	2.2546			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
531	764		false	false	false	None	None	1.4415	2.3185	KNG1	KNG1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
532	838		false	false	false	None	None	1.2199	2.0401			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
533	1904	TiPloidyMatch_536	false	false	false	None	None	0.3403	1.2717			0.4070	0.0000	0	-1	ISOLATED_BE		0	0
534	482		false	false	false	None	None	1.2785	2.2815	MB21D2	MB21D2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
535	399		false	false	false	None	None	1.2695	2.2705			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
536	1904	TiPloidyMatch_533	false	false	false	None	None	0.7036	1.6564	ATP13A4	ATP13A4	0.3299	0.0000	1	-1	ISOLATED_BE		0	0
537	1139		false	false	false	None	None	0.6813	1.3987	ATP13A3	ATP13A3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
538	798		false	false	false	None	None	0.9216	1.6984	LSG1;FAM43A	LSG1;FAM43A	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
539	1906		false	false	false	None	None	1.1523	1.9077	XXYLT1;ACAP2	XXYLT1;ACAP2	0.6135	0.0000	0	-1	ISOLATED_BE		0	0
540	1907		false	false	false	None	None	0.4966	1.0854	SENP5	SENP5	0.7309	0.0000	0	-1	ISOLATED_BE		0	0
541	1908	LOH_542	false	false	false	None	None	1.5146	2.3054	RNF4	RNF4	0.7860	0.0000	0	-1	ISOLATED_BE		0	0
542	1908	LOH_541	false	false	false	None	None	0.9387	1.5813	RNF4;Y_RNA;FAM193A	RNF4;Y_RNA;FAM193A	0.7412	0.0000	1	-1	ISOLATED_BE		0	0
543	1910		false	false	false	None	None	0.7606	1.6194	HTT	HTT	0.6445	0.0000	0	-1	ISOLATED_BE		0	0
544	1912	MajorAP_545	false	false	false	None	None	0.4050	1.4410	STX18-AS1	STX18-AS1	0.3950	0.0000	0	-1	ISOLATED_BE		0	0
545	1912	MajorAP_544	false	false	false	None	None	1.5864	2.6536	MAN2B2	MAN2B2	0.6962	0.0000	1	-1	ISOLATED_BE		0	0
546	156		false	false	false	None	None	0.9701	1.8899	TBC1D14	TBC1D14	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
547	1207		false	false	false	None	None	0.6541	1.5859	AFAP1	AFAP1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
548	1913		false	false	false	None	None	0.8415	1.8185	ABLIM2;RP11-1258F18.1	ABLIM2;RP11-1258F18.1	0.7519	0.0000	0	-1	ISOLATED_BE		0	0
549	20		false	false	false	None	None	1.5649	3.0551	WDR1;RNA5SP155	WDR1;RNA5SP155	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
550	178		false	false	false	None	None	1.7049	3.1951			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
551	1306		false	false	false	None	None	0.7138	1.6462	HS3ST1;RNA5SP156	HS3ST1;RNA5SP156	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
552	1388		false	false	false	None	None	0.6958	1.6242			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
553	1914		false	false	false	None	None	-0.0639	0.9239	TAPT1-AS1	TAPT1-AS1	0.5136	0.0000	0	-1	ISOLATED_BE		0	0
554	1915		false	false	false	None	None	1.6803	2.7397	QDPR	QDPR	0.4322	0.0000	0	-1	ISOLATED_BE		0	0
555	1916		false	false	false	None	None	1.2273	2.1727	FAM184B	FAM184B	0.4600	0.0000	0	-1	ISOLATED_BE		0	0
556	1917		false	false	false	None	None	0.6734	1.5866			0.6124	0.0000	0	-1	ISOLATED_BE		0	0
557	247		false	false	false	None	None	0.6945	1.3655	RP11-206P5.1	RP11-206P5.1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
558	47		false	false	false	None	None	1.0509	1.8091	SEL1L3	SEL1L3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
559	614		false	false	false	None	None	1.2518	2.0482	RBPJ	RBPJ	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
560	1165		false	false	false	None	None	1.3053	2.1147	RBPJ	RBPJ	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
561	917		false	false	false	None	None	0.9468	2.0132			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
562	11		false	false	false	None	None	0.6301	1.6899			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
563	1918		false	false	false	None	None	0.4727	1.4953			0.5032	0.0000	0	-1	ISOLATED_BE		0	0
564	1919		false	false	false	None	None	1.2177	2.2223	KIAA1239	KIAA1239	0.3599	0.0000	0	-1	ISOLATED_BE		0	0
565	1920		false	false	false	None	None	1.3480	2.0120			0.7593	0.0000	0	-1	ISOLATED_BE		0	0
566	707		false	false	false	None	None	0.7115	1.2425	N4BP2	N4BP2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
567	1188		false	false	false	None	None	0.7444	1.2756	RBM47	RBM47	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
568	1921		false	false	false	None	None	1.6926	2.4474	NSUN7	NSUN7	0.7188	0.0000	0	-1	ISOLATED_BE		0	0
569	941		false	false	false	None	None	0.7952	1.7848	ATP8A1	ATP8A1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
570	734		false	false	false	None	None	0.9779	1.9821	CORIN	CORIN	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
571	1922		false	false	false	None	None	0.4618	1.1782	FRYL	FRYL	0.6435	0.0000	0	-1	ISOLATED_BE		0	0
572	1923		false	false	false	None	None	1.6138	2.6862	CWH43	CWH43	0.6145	0.0000	0	-1	ISOLATED_BE		0	0
573	1295		false	false	false	None	None	0.9887	1.8913	FIP1L1	FIP1L1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
574	840		false	false	false	None	None	1.2554	2.2246	FIP1L1;PDGFRA	FIP1L1;PDGFRA	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
575	1924		false	false	false	None	None	0.9381	1.8819			0.5012	0.0000	0	-1	ISOLATED_BE		0	0
576	1925		false	false	false	None	None	0.8755	1.5445			0.4807	0.0000	0	-1	ISOLATED_BE		0	0
577	1926		false	false	false	None	None	2.6750	3.7850	IGFBP7	IGFBP7	0.6339	0.0000	0	-1	ISOLATED_BE		0	0
578	831		false	false	false	None	None	0.6149	1.6851			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
579	349		false	false	false	None	None	0.5081	1.5519	LPHN3	LPHN3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
580	1927		false	false	false	None	None	0.6083	1.6317			0.4851	0.0000	0	-1	ISOLATED_BE		0	0
581	1928		false	false	false	None	None	1.6221	2.4579	ENAM	ENAM	0.5850	0.0000	0	-1	ISOLATED_BE		0	0
582	1929		false	false	false	None	None	0.9363	1.6037	MOB1B	MOB1B	0.5462	0.0000	0	-1	ISOLATED_BE		0	0
583	992		false	false	false	None	None	0.7759	1.7041	SLC4A4	SLC4A4	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
584	856		false	false	false	None	None	0.5000	1.3960			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
585	738		false	false	false	None	None	0.8511	1.8489			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
586	779		false	false	false	None	None	1.2611	2.2589	RCHY1	RCHY1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
587	1930		false	false	false	None	None	1.8716	3.0484	CCNG2	CCNG2	0.5938	0.0000	0	-1	ISOLATED_BE		0	0
588	1931		false	false	false	None	None	0.9827	2.1773	RP11-625I7.1	RP11-625I7.1	0.4116	0.0000	0	-1	ISOLATED_BE		0	0
589	114		false	false	false	None	None	1.1509	2.0091	CNOT6L	CNOT6L	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
590	716		false	false	false	None	None	1.3728	2.2872	MRPL1	MRPL1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
591	330		false	false	false	None	None	1.1252	2.0348			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
592	1110		false	false	false	None	None	0.7346	1.5454	ENOPH1	ENOPH1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
593	1932		false	false	false	None	None	0.8971	1.6829	SCD5	SCD5	0.6443	0.0000	0	-1	ISOLATED_BE		0	0
594	1933		false	false	false	None	None	1.5947	2.5253			0.6148	0.0000	0	-1	ISOLATED_BE		0	0
595	1225		false	false	false	None	None	0.7281	1.6719			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
596	905		false	false	false	None	None	1.0048	2.0152			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
597	1934		false	false	false	None	None	0.3358	1.3462	ARHGAP24	ARHGAP24	0.2982	0.0000	0	-1	ISOLATED_BE		0	0
598	975		false	false	false	None	None	0.9389	1.7611	PTPN13	PTPN13	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
599	745		false	false	false	None	None	1.2088	2.1112			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
600	21		false	false	false	None	None	0.8588	1.7612			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
601	1254		false	false	false	None	None	0.8214	1.6986	HERC3	HERC3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
602	1935		false	false	false	None	None	0.3644	1.2336			0.4458	0.0000	0	-1	ISOLATED_BE		0	0
603	1137		false	false	false	None	None	0.8664	1.8536			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
604	467		false	false	false	None	None	0.7528	1.7472	STPG2	STPG2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
605	350		false	false	false	None	None	0.7836	1.5564			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
606	1332		false	false	false	None	None	1.1306	1.9894	RP11-571L19.7	RP11-571L19.7	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
607	341		false	false	false	None	None	0.4552	1.2988	MANBA;RP11-10L12.2	MANBA;RP11-10L12.2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
608	1255		false	false	false	None	None	0.8410	1.7790	SLC9B2;BDH2	SLC9B2;BDH2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
609	756		false	false	false	None	None	0.2384	1.1356	RP11-556I14.1;AC004069.1	RP11-556I14.1;AC004069.1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
610	61		false	false	false	None	None	0.2215	1.1145	TBCK	TBCK	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
611	841		false	false	false	None	None	0.8335	1.7665	RPL34-AS1	RPL34-AS1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
612	1364		false	false	false	None	None	0.9939	1.9661			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
613	1936		false	false	false	None	None	0.6086	1.5514	SEC24B-AS1	SEC24B-AS1	0.6778	0.0000	0	-1	ISOLATED_BE		0	0
614	1937		false	false	false	None	None	0.7971	1.5429	ELOVL6	ELOVL6	0.5832	0.0000	0	-1	ISOLATED_BE		0	0
615	1940	MajorAP_619	false	false	false	None	None	1.3575	2.2425	RP11-433B3.1;RNU6-205P	RP11-433B3.1;RNU6-205P	0.5468	0.0000	0	-1	ISOLATED_BE		0	0
616	1939		false	false	false	None	None	0.1074	1.1026	PITX2	PITX2	0.3364	0.0000	0	-1	ISOLATED_BE		0	0
617	934		false	false	false	None	None	0.9529	1.9471	RP11-269F21.3	RP11-269F21.3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
618	1167		false	false	false	None	None	0.8139	1.8061	ALPK1	ALPK1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
619	1940	LOH_620;MajorAP_615	false	false	false	None	None	1.6039	2.5961			0.5569	0.0000	1	-1	ISOLATED_BE		0	0
620	1940	LOH_619	false	false	false	None	None	1.0271	1.8529	RPL7AP30	RPL7AP30	0.3626	0.0000	2	-1	ISOLATED_BE		0	0
621	192		false	false	false	None	None	0.3066	1.2534			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
622	336		false	false	false	None	None	0.2329	1.1711	NDST3	NDST3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
623	1152		false	false	false	None	None	0.7118	1.5482			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
624	1411		false	false	false	None	None	0.8811	1.7589	LINC01091	LINC01091	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
625	1942		false	false	false	None	None	0.2478	1.2462			0.3466	0.0000	0	-1	ISOLATED_BE		0	0
626	1943		false	false	false	None	None	0.9464	1.9936			0.5504	0.0000	0	-1	ISOLATED_BE		0	0
627	1235		false	false	false	None	None	1.3414	2.0786	PLK4;RNU6-583P	PLK4;RNU6-583P	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
628	566		false	false	false	None	None	1.4394	2.2006	LARP1B	LARP1B	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
629	1944		false	false	false	None	None	0.7294	1.4906	RP11-184M15.2	RP11-184M15.2	0.6568	0.0000	0	-1	ISOLATED_BE		0	0
630	1945		false	false	false	None	None	1.8679	2.9121	JADE1	JADE1	0.5699	0.0000	0	-1	ISOLATED_BE		0	0
631	538		false	false	false	None	None	0.6307	1.6493	LINC00616	LINC00616	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
632	589		false	false	false	None	None	0.5687	1.5713			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
633	1946		false	false	false	None	None	2.1989	3.2011	RP11-371F15.3	RP11-371F15.3	0.5672	0.0000	0	-1	ISOLATED_BE		0	0
634	1947		false	false	false	None	None	0.8358	1.5042	NAA15	NAA15	0.7135	0.0000	0	-1	ISOLATED_BE		0	0
635	1948		false	false	false	None	None	0.4624	1.3056			0.5798	0.0000	0	-1	ISOLATED_BE		0	0
636	147		false	false	false	None	None	1.5646	2.4554	TMEM184C;PRMT10	TMEM184C;PRMT10	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
637	244		false	false	false	None	None	1.5817	2.4783	ARHGAP10	ARHGAP10	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
638	1949		false	false	false	None	None	0.5204	1.3716	DCLK2	DCLK2	0.6872	0.0000	0	-1	ISOLATED_BE		0	0
639	1950		false	false	false	None	None	0.6907	1.3493	LRBA	LRBA	0.6456	0.0000	0	-1	ISOLATED_BE		0	0
640	1951		false	false	false	None	None	1.1040	1.9560	FAM160A1	FAM160A1	0.7072	0.0000	0	-1	ISOLATED_BE		0	0
641	1245		false	false	false	None	None	0.5518	1.6682	FAM160A1	FAM160A1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
642	126		false	false	false	None	None	1.0744	2.0656	FBXW7	FBXW7	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
643	644		false	false	false	None	None	1.0940	2.0860	KIAA0922	KIAA0922	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
644	233		false	false	false	None	None	0.7955	1.8245			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
645	490		false	false	false	None	None	0.4346	1.3754	RBM46	RBM46	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
646	1401		false	false	false	None	None	0.8058	1.7142	RXFP1	RXFP1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
647	1952		false	false	false	None	None	1.2714	2.2886			0.6483	0.0000	0	-1	ISOLATED_BE		0	0
648	610		false	false	false	None	None	0.3260	1.3300			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
649	1107		false	false	false	None	None	0.2348	1.2352	MARCH1	MARCH1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
650	1268		false	false	false	None	None	1.4823	2.4977			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
651	226		false	false	false	None	None	1.3753	2.3647	KLHL2	KLHL2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
652	1953		false	false	false	None	None	0.1840	1.1480	SPOCK3	SPOCK3	0.3780	0.0000	0	-1	ISOLATED_BE		0	0
653	1954		false	false	false	None	None	0.4155	1.2405	DDX60	DDX60	0.6790	0.0000	0	-1	ISOLATED_BE		0	0
654	1955		false	false	false	None	None	1.1085	2.0915			0.5969	0.0000	0	-1	ISOLATED_BE		0	0
655	1956		false	false	false	None	None	0.1118	1.0882	GALNTL6	GALNTL6	0.4081	0.0000	0	-1	ISOLATED_BE		0	0
656	148		false	false	false	None	None	0.5527	1.4413	CEP44	CEP44	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
657	1231		false	false	false	None	None	0.8138	1.7662	GLRA3	GLRA3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
658	25		false	false	false	None	None	0.4771	1.4289			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
659	1406		false	false	false	None	None	0.8844	1.9356	RP11-130F10.1	RP11-130F10.1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
660	1957		false	false	false	None	None	0.2575	1.3105	TENM3	TENM3	0.4620	0.0000	0	-1	ISOLATED_BE		0	0
661	1361		false	false	false	None	None	0.6879	1.5721	AC114798.1	AC114798.1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
662	622		false	false	false	None	None	0.7976	1.7024			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
663	1958		false	false	false	None	None	0.1486	1.0534			0.7197	0.0000	0	-1	ISOLATED_BE		0	0
664	1959		false	false	false	None	None	0.5458	1.3502			0.5659	0.0000	0	-1	ISOLATED_BE		0	0
665	1960		false	false	false	None	None	1.6590	2.7410			0.5033	0.0000	0	-1	ISOLATED_BE		0	0
667	1961		false	false	false	None	None	1.0241	2.2159	CTD-2194D22.1	CTD-2194D22.1	0.3964	0.0000	0	-1	ISOLATED_BE		0	0
668	1962		false	false	false	None	None	0.2206	1.3894			0.3097	0.0000	0	-1	ISOLATED_BE		0	0
669	1172		false	false	false	None	None	1.2843	2.3357			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
670	1166		false	false	false	None	None	1.2845	2.3355	ANKRD33B	ANKRD33B	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
671	200		false	false	false	None	None	0.3493	1.3627			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
672	933		false	false	false	None	None	0.7355	1.8445			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
