svId	clusterId	clusterReason	fragileSiteStart	fragileSiteEnd	isFoldback	lineTypeStart	lineTypeEnd	ploidyMin	ploidyMax	geneStart	geneEnd	replicationTimingStart	replicationTimingEnd	localTopologyIdStart	localTopologyIdEnd	localTopologyStart	localTopologyEnd	localTICountStart	localTICountEnd
208	270		false	false	false	None	None	-0.0206	0.4426			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
209	393		false	false	false	None	None	-0.0998	0.3458	COL14A1	COL14A1	0.4338	0.0000	0	-1	ISOLATED_BE		0	0
210	95		false	false	false	None	None	-0.1247	0.3327			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
211	129		false	false	false	None	None	-0.1007	0.3567			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
212	115		false	false	false	None	None	-0.1937	0.2237	CCDC171	CCDC171	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
213	243		false	false	false	None	None	-0.2212	0.2302	RP11-18A15.1	RP11-18A15.1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
214	290		false	false	false	None	None	-0.1763	0.2863	TEK	TEK	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
215	268		false	false	false	None	None	-0.1550	0.2770			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
216	308		false	false	false	None	None	-0.2089	0.2186			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
217	310		false	false	false	None	None	-0.0788	0.3868			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
218	394		false	false	false	None	None	-0.0977	0.3637	AL358113.1	AL358113.1	0.5255	0.0000	0	-1	ISOLATED_BE		0	0
219	59		false	false	false	None	None	-0.1486	0.3286			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
220	38		false	false	false	None	None	-0.1466	0.3306			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
221	395		false	false	false	None	None	-0.1873	0.2573	ROR2	ROR2	0.4096	0.0000	0	-1	ISOLATED_BE		0	0
222	396		false	false	false	None	None	-0.1748	0.2628	RP11-62C3.6	RP11-62C3.6	0.6375	0.0000	0	-1	ISOLATED_BE		0	0
223	289		false	false	false	None	None	-0.1943	0.2243	AAED1	AAED1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
224	80		false	false	false	None	None	-0.1267	0.3067	ANP32B	ANP32B	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
225	205		false	false	false	None	None	-0.1074	0.3454	SLC31A2	SLC31A2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
226	78		false	false	false	None	None	-0.1460	0.2980	RGS3	RGS3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
227	397		false	false	false	None	None	-0.0433	0.3773	SH2D3C	SH2D3C	0.7759	0.0000	0	-1	ISOLATED_BE		0	0
228	21		false	false	false	None	None	-0.1033	0.2853			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
229	193		false	false	false	None	None	0.0146	0.4674	ABL1	ABL1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
230	74		false	false	false	None	None	-0.0244	0.4284	AIF1L;NUP214;RNU6-881P	AIF1L;NUP214;RNU6-881P	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
231	36		false	false	false	None	None	-0.0869	0.3309			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
232	398		false	false	false	None	None	-0.0929	0.3249	NTNG2	NTNG2	0.6287	0.0000	0	-1	ISOLATED_BE		0	0
233	399		false	false	false	None	None	-0.1471	0.2291			0.7072	0.0000	0	-1	ISOLATED_BE		0	0
234	400	Prox_408	false	false	false	None	None	1.6739	11.5261			0.2155	0.0000	1	-1	DSB		0	0
235	110		false	false	false	None	None	-0.1980	0.3743			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
236	295		false	false	false	None	None	-0.1232	0.2972	RP11-227H15.4;HKDC1	RP11-227H15.4;HKDC1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
237	262		false	false	false	None	None	-0.1583	0.2543	C10orf11	C10orf11	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
238	403		false	false	false	None	None	-0.2098	0.2478			0.3719	0.0000	0	-1	ISOLATED_BE		0	0
239	404		false	false	false	None	None	-0.1784	0.2904			0.3310	0.0000	0	-1	ISOLATED_BE		0	0
240	14		false	false	false	None	None	-0.2160	0.2307	HTR7	HTR7	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
241	64		false	false	false	None	None	-0.1403	0.3063	TNKS2-AS1;TNKS2	TNKS2-AS1;TNKS2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
242	182		false	false	false	None	None	-0.1642	0.2822	CACUL1	CACUL1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
243	148		false	false	false	None	None	-0.1903	0.2503	NANOS1	NANOS1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
244	239		false	false	false	None	None	-0.2200	0.2500			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
245	40		false	false	false	None	None	-0.1510	0.3190			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
246	316		false	false	false	None	None	0.0003	0.4617	RNH1	RNH1	0.7926	0.0000	0	-1	ISOLATED_BE		0	0
247	139		false	false	false	None	None	-0.1834	0.2454	TRIM66	TRIM66	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
248	72		false	false	false	None	None	-0.2033	0.2413	AMPD3	AMPD3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
249	135		false	false	false	None	None	-0.1547	0.3007			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
250	66		false	false	false	None	None	-0.1969	0.2489			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
251	317		false	false	false	None	None	-0.1766	0.2786	PHF21A	PHF21A	0.6692	0.0000	0	-1	ISOLATED_BE		0	0
252	160		false	false	false	None	None	-0.1255	0.3195	AMBRA1	AMBRA1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
253	55		false	false	false	None	None	-0.1712	0.2792			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
254	130		false	false	false	None	None	-0.2108	0.2428	RTN4RL2	RTN4RL2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
255	275		false	false	false	None	None	-0.0780	0.3980	TMEM109;RP11-881M11.4;TMEM132A	TMEM109;RP11-881M11.4;TMEM132A	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
256	318		false	false	false	None	None	-0.2040	0.2400			0.5873	0.0000	0	-1	ISOLATED_BE		0	0
257	12		false	false	false	None	None	-0.1242	0.2942			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
258	188		false	false	false	None	None	-0.1750	0.2490			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
259	311		false	false	false	None	None	-0.1450	0.2790	NRXN2	NRXN2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
260	227		false	false	false	None	None	-0.0144	0.4464	PPP6R3;NDUFA3P2	PPP6R3;NDUFA3P2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
261	306		false	false	false	None	None	0.0791	0.5489	MTL5	MTL5	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
262	212		false	false	false	None	None	-0.0298	0.4158	IGHMBP2	IGHMBP2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
263	208		false	false	false	None	None	-0.1232	0.3052	ARAP1	ARAP1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
264	109		false	false	false	None	None	-0.1650	0.2910			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
265	70		false	false	false	None	None	-0.1110	0.3570	PAAF1	PAAF1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
266	162		false	false	false	None	None	-0.2065	0.2227			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
267	319		false	false	false	None	None	-0.1611	0.2731	RP11-64D24.2	RP11-64D24.2	0.6390	0.0000	0	-1	ISOLATED_BE		0	0
268	168		false	false	false	None	None	-0.1655	0.2575	AP000797.3	AP000797.3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
269	250		false	false	false	None	None	-0.1163	0.3203	USP2-AS1;RP11-334E6.2	USP2-AS1;RP11-334E6.2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
270	320		false	false	false	None	None	-0.1613	0.2753	GRIK4;AP002348.1	GRIK4;AP002348.1	0.5736	0.0000	0	-1	ISOLATED_BE		0	0
271	321		false	false	false	None	None	-0.1586	0.2746			0.7243	0.0000	0	-1	ISOLATED_BE		0	0
272	322		false	false	false	None	None	-0.1778	0.2438	ADAMTS8	ADAMTS8	0.5555	0.0000	0	-1	ISOLATED_BE		0	0
273	163		false	false	false	None	None	-0.1372	0.3072	ADIPOR2	ADIPOR2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
274	284		false	false	false	None	None	-0.0940	0.3600	CACNA1C	CACNA1C	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
275	221		false	false	false	None	None	0.0092	0.4708			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
276	260		false	false	false	None	None	-0.1771	0.2431	TEAD4	TEAD4	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
277	37		false	false	false	None	None	-0.0851	0.3471	TSPAN9	TSPAN9	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
278	154		false	false	false	None	None	-0.2064	0.2238	EFCAB4B	EFCAB4B	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
279	323		false	false	false	None	None	-0.1917	0.2197	GALNT8	GALNT8	0.3591	0.0000	0	-1	ISOLATED_BE		0	0
280	102		false	false	false	None	None	-0.1785	0.2385	ANO2;VWF	ANO2;VWF	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
281	18		false	false	false	None	None	0.0601	0.4939	APOBEC1	APOBEC1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
282	180		false	false	false	None	None	0.1393	0.5907	CLEC4A	CLEC4A	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
283	88		false	false	false	None	None	-0.1034	0.3494	GXYLT1	GXYLT1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
284	298		false	false	false	None	None	-0.1494	0.2934	PRICKLE1	PRICKLE1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
285	196		false	false	false	None	None	-0.1747	0.2507	TFCP2	TFCP2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
286	288		false	false	false	None	None	-0.1809	0.2569			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
287	297		false	false	false	None	None	-0.0990	0.3570	SMUG1	SMUG1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
288	324		false	false	false	None	None	-0.2145	0.2243	RP11-644F5.16;OR10AE3P	RP11-644F5.16;OR10AE3P	0.6901	0.0000	0	-1	ISOLATED_BE		0	0
289	325		false	false	false	None	None	-0.2184	0.2205	TBC1D30	TBC1D30	0.6485	0.0000	0	-1	ISOLATED_BE		0	0
290	96		false	false	false	None	None	-0.2003	0.2383	RNA5SP362	RNA5SP362	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
291	24		false	false	false	None	None	-0.1902	0.2562			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
292	43		false	false	false	None	None	-0.2155	0.2310	RP11-588H23.3	RP11-588H23.3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
293	114		false	false	false	None	None	-0.1711	0.3151	RP11-554D14.5	RP11-554D14.5	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
294	326		false	false	false	None	None	0.0079	0.4941			0.2910	0.0000	0	-1	ISOLATED_BE		0	0
295	185		false	false	false	None	None	-0.1673	0.2473	TCTN1;HVCN1	TCTN1;HVCN1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
296	145		false	false	false	None	None	-0.1412	0.2792	CUX2	CUX2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
297	299		false	false	false	None	None	-0.0238	0.3798			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
298	98		false	false	false	None	None	-0.0633	0.3313	ATP6V0A2	ATP6V0A2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
299	45		false	false	false	None	None	-0.1966	0.2206	GPR133	GPR133	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
300	34		false	false	false	None	None	-0.0886	0.3286	SFSWAP	SFSWAP	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
301	327		false	false	false	None	None	-0.1047	0.3387			0.7107	0.0000	0	-1	ISOLATED_BE		0	0
302	144		false	false	false	None	None	-0.2160	0.2287	GJA3	GJA3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
303	6		false	false	false	None	None	-0.1768	0.2908			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
304	328		false	false	false	None	None	-0.1273	0.3513	VWA8	VWA8	0.6323	0.0000	0	-1	ISOLATED_BE		0	0
305	65		false	false	false	None	None	-0.1997	0.2537	KLF12	KLF12	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
306	198		false	false	false	None	None	-0.1707	0.2827	LINC00402	LINC00402	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
307	235		false	false	false	None	None	-0.1546	0.3046	OR11H7	OR11H7	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
308	249		false	false	false	None	None	-0.1832	0.2592			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
309	329		false	false	false	None	None	-0.2136	0.2305	LINC00596	LINC00596	0.6035	0.0000	0	-1	ISOLATED_BE		0	0
310	202		false	false	false	None	None	-0.1963	0.2283	KIAA0586	KIAA0586	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
311	111		false	false	false	None	None	-0.0522	0.3842			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
312	201		false	false	false	None	None	-0.0774	0.3534	RP11-973N13.4;PPP1R36	RP11-973N13.4;PPP1R36	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
313	57		false	false	false	None	None	-0.1042	0.3362	HEATR4;ACOT1	HEATR4;ACOT1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
314	330		false	false	false	None	None	-0.1844	0.2384	LIN52	LIN52	0.7238	0.0000	0	-1	ISOLATED_BE		0	0
315	159		false	false	false	None	None	-0.1672	0.3012	RP11-463C8.4;TMEM63C	RP11-463C8.4;TMEM63C	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
316	166		false	false	false	None	None	-0.2012	0.2672	POMT2	POMT2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
317	31		false	false	false	None	None	-0.1787	0.2727	WDR76	WDR76	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
318	164		false	false	false	None	None	-0.1547	0.2967	FRMD5	FRMD5	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
319	47		false	false	false	None	None	-0.1394	0.2914	RP11-718O11.1	RP11-718O11.1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
320	190		false	false	false	None	None	-0.1189	0.3169	ATP8B4	ATP8B4	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
321	247		false	false	false	None	None	-0.1279	0.3059	AP4E1	AP4E1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
322	149		false	false	false	None	None	-0.1702	0.2542	RP11-653J6.1	RP11-653J6.1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
323	331		false	false	false	None	None	-0.2068	0.2091	ITGA11	ITGA11	0.6006	0.0000	0	-1	ISOLATED_BE		0	0
324	286		false	false	false	None	None	0.0534	0.5226	MORF4L1	MORF4L1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
325	197		false	false	false	None	None	0.0983	0.5777	RASGRF1;RP11-16K12.1	RASGRF1;RP11-16K12.1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
326	332		false	false	false	None	None	-0.1881	0.2541	KIAA1199;RP11-351M8.2	KIAA1199;RP11-351M8.2	0.4388	0.0000	0	-1	ISOLATED_BE		0	0
327	81		false	false	false	None	None	-0.2028	0.2328	CTD-2034I4.1	CTD-2034I4.1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
328	71		false	false	false	None	None	-0.2117	0.2457			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
329	333		false	false	false	None	None	-0.1957	0.2617	HAPLN3	HAPLN3	0.4679	0.0000	0	-1	ISOLATED_BE		0	0
330	334		false	false	false	None	None	0.0276	0.4264	CRAMP1L;LA16c-431H6.6;HN1L	CRAMP1L;LA16c-431H6.6;HN1L	0.7264	0.0000	0	-1	ISOLATED_BE		0	0
331	1		false	false	false	None	None	-0.1808	0.2248	RP11-109M19.4;RP11-109M19.3;RP11-109M19.2;CTD-2318B16.4;CTD-2318B16.3;CTD-2318B16.2;CTD-2318B16.1	RP11-109M19.4;RP11-109M19.3;RP11-109M19.2;CTD-2318B16.4;CTD-2318B16.3;CTD-2318B16.2;CTD-2318B16.1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
332	291		false	false	false	None	None	-0.1728	0.2328	CTD-3088G3.8;RN7SL522P	CTD-3088G3.8;RN7SL522P	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
333	335		false	false	false	None	None	-0.1626	0.2366			0.2857	0.0000	0	-1	ISOLATED_BE		0	0
334	336		false	false	false	None	None	-0.1922	0.2028			0.4120	0.0000	0	-1	ISOLATED_BE		0	0
335	337		false	false	false	None	None	-0.1837	0.2377			0.4747	0.0000	0	-1	ISOLATED_BE		0	0
336	174		false	false	false	None	None	-0.1883	0.2383	PDILT;RP11-429K17.1	PDILT;RP11-429K17.1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
337	60		false	false	false	None	None	-0.1384	0.2824	SCARNA6	SCARNA6	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
338	77		false	false	false	None	None	-0.1808	0.2308	CDR2;RRN3P3;SMG1P1	CDR2;RRN3P3;SMG1P1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
339	175		false	false	false	None	None	-0.2036	0.2087	KIAA0556;Y_RNA	KIAA0556;Y_RNA	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
340	338		false	false	false	None	None	-0.1159	0.3159	PYCARD;TRIM72	PYCARD;TRIM72	0.7492	0.0000	0	-1	ISOLATED_BE		0	0
341	339		false	false	false	None	None	1.2899	2.3901			0.2754	0.0000	0	-1	ISOLATED_BE		0	0
342	340	Prox_343	false	false	false	None	None	-0.5537	1.6515			0.3700	0.3094	0	1	DSB	TI_ONLY	0	1
343	340	Prox_342	false	false	false	None	None	0.9281	3.5414			0.3700	0.3094	0	1	DSB	TI_ONLY	0	1
344	184		false	false	false	None	None	-0.0763	0.3523	RP11-42I10.1	RP11-42I10.1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
345	62		false	false	false	None	None	-0.1946	0.2266			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
346	341	TiPloidyMatch_349	false	false	false	None	None	-0.1504	0.2844	BRD7;RP11-21B23.1	BRD7;RP11-21B23.1	0.6299	0.0000	0	-1	ISOLATED_BE		0	0
347	9		false	false	false	None	None	-0.1029	0.3389			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
348	131		false	false	false	None	None	-0.1331	0.3111	CHD9	CHD9	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
349	341	TiPloidyMatch_346	false	false	false	None	None	-0.1453	0.2813			0.5034	0.0000	1	-1	ISOLATED_BE		0	0
350	343		false	false	false	None	None	-0.0682	0.3302	CDH13;RP11-298D21.1	CDH13;RP11-298D21.1	0.4531	0.0000	0	-1	ISOLATED_BE		0	0
351	150		false	false	false	None	None	-0.0553	0.3493	NXN	NXN	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
352	285		false	false	false	None	None	-0.0867	0.3107			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
353	344		false	false	false	None	None	-0.1452	0.2412	SPATA22;ASPA	SPATA22;ASPA	0.5616	0.0000	0	-1	ISOLATED_BE		0	0
354	244		false	false	false	None	None	-0.1329	0.2669	NLRP1	NLRP1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
355	200		false	false	false	None	None	-0.1067	0.3067	CCDC144NL;RP11-344E13.3	CCDC144NL;RP11-344E13.3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
356	345		false	false	false	None	None	-0.1483	0.2923	NLK	NLK	0.6680	0.0000	0	-1	ISOLATED_BE		0	0
357	100		false	false	false	None	None	-0.2056	0.2206	RP11-192H23.4;PIGS	RP11-192H23.4;PIGS	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
358	312		false	false	false	None	None	-0.1938	0.2458	NLE1;UNC45B	NLE1;UNC45B	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
359	346		false	false	false	None	None	-0.1938	0.2458	SLFN12L;RP11-1094M14.8	SLFN12L;RP11-1094M14.8	0.6331	0.0000	0	-1	ISOLATED_BE		0	0
360	347		false	false	false	None	None	-0.1139	0.3019	EXOC7	EXOC7	0.7630	0.0000	0	-1	ISOLATED_BE		0	0
361	348		false	false	false	None	None	-0.0995	0.2975			0.7343	0.0000	0	-1	ISOLATED_BE		0	0
362	271		false	false	false	None	None	-0.1098	0.3118	GNAL;CHMP1B	GNAL;CHMP1B	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
363	91		false	false	false	None	None	-0.1561	0.2801	AP001525.1;MC5R	AP001525.1;MC5R	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
364	231		false	false	false	None	None	-0.1675	0.2835	ANKRD29	ANKRD29	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
365	183		false	false	false	None	None	-0.2075	0.2435	RP11-403A21.1	RP11-403A21.1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
366	315		false	false	false	None	None	-0.1855	0.2855	CDH2	CDH2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
367	93		false	false	false	None	None	-0.2165	0.2545			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
368	27		false	false	false	None	None	-0.1296	0.3456	BCL2;RP11-28F1.2	BCL2;RP11-28F1.2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
369	140		false	false	false	None	None	-0.1647	0.3027	SERPINB5	SERPINB5	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
370	237		false	false	false	None	None	-0.0602	0.3142			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
371	245		false	false	false	None	None	-0.0657	0.3117	MYO9B	MYO9B	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
372	349		false	false	false	None	None	0.0090	0.4030	NDUFA13;CTC-260F20.3;YJEFN3	NDUFA13;CTC-260F20.3;YJEFN3	0.7580	0.0000	0	-1	ISOLATED_BE		0	0
373	119		false	false	false	None	None	-0.1761	0.2521			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
374	147		false	false	false	None	None	-0.1231	0.3051	GPI;RP11-618P17.4	GPI;RP11-618P17.4	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
375	350		false	false	false	None	None	-0.1897	0.2006	MAP4K1;EIF3K	MAP4K1;EIF3K	0.7042	0.0000	0	-1	ISOLATED_BE		0	0
376	351		false	false	false	None	None	-0.1619	0.2359	EID2;CTB-60E11.11	EID2;CTB-60E11.11	0.7374	0.0000	0	-1	ISOLATED_BE		0	0
377	352		false	false	false	None	None	-0.1849	0.2209			0.6708	0.0000	0	-1	ISOLATED_BE		0	0
378	179		false	false	false	None	None	-0.1112	0.3152	LIPE-AS1;CEACAM1	LIPE-AS1;CEACAM1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
379	146		false	false	false	None	None	0.0491	0.4669	CEACAM22P;IGSF23	CEACAM22P;IGSF23	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
380	222		false	false	false	None	None	-0.1338	0.2418	PGLYRP1	PGLYRP1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
381	246		false	false	false	None	None	-0.1140	0.2600	RNU6-165P;AC008753.3	RNU6-165P;AC008753.3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
382	353		false	false	false	None	None	-0.0528	0.3348	EPN1;CTD-2611O12.6	EPN1;CTD-2611O12.6	0.6757	0.0000	0	-1	ISOLATED_BE		0	0
383	211		false	false	false	None	None	-0.1501	0.2861	RASSF2	RASSF2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
384	113		false	false	false	None	None	-0.1006	0.3466			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
385	263		false	false	false	None	None	-0.2135	0.2395	C20orf26	C20orf26	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
386	94		false	false	false	None	None	-0.1695	0.2835	RALGAPA2	RALGAPA2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
387	252		false	false	false	None	None	-0.2151	0.2471			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
388	84		false	false	false	None	None	-0.2211	0.2411	XRN2	XRN2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
389	401		false	false	false	None	None	-0.1874	0.2594	TPX2	TPX2	0.7396	0.0000	0	-1	ISOLATED_BE		0	0
390	402		false	false	false	None	None	-0.1859	0.2539	HCK	HCK	0.6604	0.0000	0	-1	ISOLATED_BE		0	0
391	13		false	false	false	None	None	-0.1249	0.2909	DLGAP4	DLGAP4	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
392	287		false	false	false	None	None	-0.0647	0.3647	RPN2	RPN2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
393	26		false	false	false	None	None	-0.1882	0.2482	JPH2	JPH2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
394	224		false	false	false	None	None	-0.1738	0.2658	RP11-445H22.3	RP11-445H22.3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
395	75		false	false	false	None	None	-0.0630	0.3710	SULF2	SULF2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
396	209		false	false	false	None	None	-0.1897	0.2277			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
397	283		false	false	false	None	None	-0.1408	0.2768			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
398	264		false	false	false	None	None	-0.0760	0.3560			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
399	272		false	false	false	None	None	-0.0358	0.3918			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
400	39		false	false	false	None	None	-0.0889	0.3269			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
401	405		false	false	false	None	None	-0.1033	0.3233			0.7656	0.0000	0	-1	ISOLATED_BE		0	0
402	124		false	false	false	None	None	-0.1197	0.2857	TRPM2	TRPM2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
403	133		false	false	false	None	None	-0.1068	0.3148			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
404	50		false	false	false	None	None	0.0421	0.4679	AP001471.1;COL6A2	AP001471.1;COL6A2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
405	279		false	false	false	None	None	0.0147	0.4653	DIP2A	DIP2A	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
406	56		false	false	false	None	None	-0.1120	0.3086			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
407	52		false	false	false	None	None	0.2583	0.6874			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
408	400	Prox_234	false	false	false	None	None	0.5129	1.1804			0.2155	0.0000	1	0	DSB	ISOLATED_BE	0	0
